chromosome	window_start	window_end	mean_depth
NW_025757231.1	1	100000	0.197396
NW_025757232.1	1	100000	8.58906
NW_025757233.1	1	100000	3.79007
NW_025757234.1	1	100000	3.19521
NW_025757235.1	1	100000	0.253083
NW_025757236.1	1	100000	1.50122
NW_025757237.1	1	100000	3.45636
NW_025757238.1	1	100000	5.21506
NW_025757239.1	1	100000	1.09338
NW_025757240.1	1	100000	2.67235
NW_025757241.1	1	100000	6.77457
NW_025757242.1	1	100000	1.45345
NW_025757243.1	1	100000	2.16235
NW_025757244.1	1	100000	8.68749
NW_025757245.1	1	100000	2.14726
NW_025757246.1	1	100000	10.6008
NW_025757247.1	1	100000	0.970578
NW_025757248.1	1	100000	3.55076
NW_025757249.1	1	100000	26.6247
NW_025757250.1	1	100000	1.0627
NW_025757251.1	1	100000	1.55434
NW_025757252.1	1	100000	1.13064
NW_025757253.1	1	100000	11.4168
NW_025757254.1	1	100000	6.59
NW_025757255.1	1	100000	0.0648197
NW_025757256.1	1	100000	0.973336
NW_025757257.1	1	100000	0.121297
NW_025757258.1	1	100000	0.438132
NW_025757259.1	1	100000	5.42785
NW_025757260.1	1	100000	0.336413
NW_025757261.1	1	100000	4.57905
NW_025757262.1	1	100000	3.56301
NW_025757263.1	1	100000	0.670734
NW_025757264.1	1	100000	12.4519
NW_025757265.1	1	100000	75.878
NW_025757266.1	1	100000	9.29294
NW_025757267.1	1	100000	9.89325
NW_025757268.1	1	100000	1.05024
NW_025757269.1	1	100000	5.15771
NW_025757270.1	1	100000	1.08271
NW_025757271.1	1	100000	9.0728
NW_025757272.1	1	100000	6.91725
NW_025757273.1	1	100000	0.0621508
NW_025757274.1	1	100000	3.71666
NW_025757275.1	1	100000	11.1369
NW_025757276.1	1	100000	1.50131
NW_025757277.1	1	100000	9.80961
NW_025757278.1	1	100000	6.74725
NW_025757279.1	1	100000	3.1484
NW_025757280.1	1	100000	7.62238
NW_025757281.1	1	100000	2.75927
NW_025757282.1	1	100000	2.71651
NW_025757283.1	1	100000	13.1121
NW_025757284.1	1	100000	8.39748
NW_025757285.1	1	100000	0.181071
NW_025757286.1	1	100000	8.4923
NW_025757287.1	1	100000	6.51252
NW_025757288.1	1	100000	8.18572
NW_025757289.1	1	100000	1.03711
NW_025757290.1	1	100000	1.76873
NW_025757291.1	1	100000	21.5705
NW_025757292.1	1	100000	7.85992
NW_025757293.1	1	100000	7.05254
NW_025757294.1	1	100000	7.92032
NW_025757295.1	1	100000	0.877036
NW_025757296.1	1	100000	10.1139
NW_025757297.1	1	100000	8.10266
NW_025757298.1	1	100000	6.36751
NW_025757299.1	1	100000	5.23046
NW_025757300.1	1	100000	5.57451
NW_025757301.1	1	100000	3.56501
NW_025757302.1	1	100000	7.26724
NW_025757303.1	1	100000	6.63707
NW_025757304.1	1	100000	8.72968
NW_025757305.1	1	100000	1.4856
NW_025757306.1	1	100000	6.07113
NW_025757307.1	1	100000	5.54779
NW_025757308.1	1	100000	7.51616
NW_025757309.1	1	100000	2.78703
NW_025757310.1	1	100000	3.61325
NW_025757311.1	1	100000	2.13256
NW_025757312.1	1	100000	1.20011
NW_025757313.1	1	100000	3.35033
NW_025757314.1	1	100000	4.4738
NW_025757315.1	1	100000	3.1272
NW_025757316.1	1	100000	4.38107
NW_025757317.1	1	100000	4.27873
NW_025757318.1	1	100000	0.101003
NW_025757319.1	1	100000	7.45363
NW_025757320.1	1	100000	8.74481
NW_025757321.1	1	100000	15.2068
NW_025757322.1	1	100000	4.61398
NW_025757323.1	1	100000	2.65845
NW_025757324.1	1	100000	3.86049
NW_025757325.1	1	100000	6.90417
NW_025757326.1	1	100000	1.22794
NW_025757327.1	1	100000	7.60575
NW_025757328.1	1	100000	11.117
NW_025757329.1	1	100000	2.32269
NW_025757330.1	1	100000	3.80899
NW_025757331.1	1	100000	0.5994
NW_025757332.1	1	100000	9.36373
NW_025757333.1	1	100000	6.58577
NW_025757334.1	1	100000	6.68443
NW_025757335.1	1	100000	15.8031
NW_025757336.1	1	100000	4.9578
NW_025757337.1	1	100000	3.47535
NW_025757338.1	1	100000	0.522177
NW_025757339.1	1	100000	2.55453
NW_025757340.1	1	100000	1.05339
NW_025757341.1	1	100000	46.151
NW_025757342.1	1	100000	6.26185
NW_025757343.1	1	100000	25.2527
NW_025757344.1	1	100000	1.9977
NW_025757345.1	1	100000	7.84029
NW_025757346.1	1	100000	5.12668
NW_025757347.1	1	100000	1.65245
NW_025757348.1	1	100000	0.308319
NW_025757349.1	1	100000	2.02602
NW_025757350.1	1	100000	5.97929
NW_025757351.1	1	100000	1.91962
NW_025757352.1	1	100000	10.3681
NW_025757353.1	1	100000	2.29768
NW_025757354.1	1	100000	10.0009
NW_025757355.1	1	100000	5.09692
NW_025757356.1	1	100000	0.983165
NW_025757357.1	1	100000	8.49318
NW_025757358.1	1	100000	1.00745
NW_025757359.1	1	100000	4.96684
NW_025757360.1	1	100000	2.85745
NW_025757361.1	1	100000	10.9814
NW_025757362.1	1	100000	4.30862
NW_025757363.1	1	100000	5.79
NW_025757364.1	1	100000	5.17421
NW_025757365.1	1	100000	5.17317
NW_025757366.1	1	100000	5.40188
NW_025757367.1	1	100000	2.05465
NW_025757368.1	1	100000	3.01899
NW_025757369.1	1	100000	6.75812
NW_025757370.1	1	100000	45.7692
NW_025757371.1	1	100000	2.06747
NW_025757372.1	1	100000	6.46928
NW_025757373.1	1	100000	2.30273
NW_025757374.1	1	100000	5.16708
NW_025757375.1	1	100000	2.28214
NW_025757376.1	1	100000	31.5725
NW_025757377.1	1	100000	3.84316
NW_025757378.1	1	100000	0.829927
NW_025757379.1	1	100000	1.32071
NW_025757380.1	1	100000	11.5566
NW_025757381.1	1	100000	4.5536
NW_025757382.1	1	100000	10.6666
NW_025757383.1	1	100000	9.37431
NW_025757384.1	1	100000	0.479893
NW_025757385.1	1	100000	2.14075
NW_025757386.1	1	100000	6.76263
NW_025757387.1	1	100000	8.0687
NW_025757388.1	1	100000	9.3366
NW_025757389.1	1	100000	4.51157
NW_025757390.1	1	100000	9.19099
NW_025757391.1	1	100000	4.15954
NW_025757392.1	1	100000	1.15634
NW_025757393.1	1	100000	1.45816
NW_025757394.1	1	100000	5.20178
NW_025757395.1	1	100000	3.93997
NW_025757396.1	1	100000	5.31659
NW_025757397.1	1	100000	4.87473
NW_025757398.1	1	100000	1.79173
NW_025757399.1	1	100000	6.35516
NW_025757400.1	1	100000	5.04014
NW_025757401.1	1	100000	0.624978
NW_025757402.1	1	100000	4.24808
NW_025757403.1	1	100000	7.72099
NW_025757404.1	1	100000	5.54705
NW_025757405.1	1	100000	3.35304
NW_025757406.1	1	100000	0.053581
NW_025757407.1	1	100000	7.89191
NW_025757408.1	1	100000	4.67244
NW_025757409.1	1	100000	0.0445199
NW_025757410.1	1	100000	7.98212
NW_025757411.1	1	100000	7.5067
NW_025757412.1	1	100000	11.8899
NW_025757413.1	1	100000	0.325644
NW_025757414.1	1	100000	3.06904
NW_025757415.1	1	100000	182.471
NW_025757416.1	1	100000	5.99374
NW_025757417.1	1	100000	1.76203
NW_025757418.1	1	100000	5.35791
NW_025757419.1	1	100000	4.30285
NW_025757420.1	1	100000	23.1992
NW_025757421.1	1	100000	0.388223
NW_025757422.1	1	100000	1.49356
NW_025757423.1	1	100000	1.5634
NW_025757424.1	1	100000	1.00824
NW_025757425.1	1	100000	3.05624
NW_025757426.1	1	100000	1.86779
NW_025757427.1	1	100000	65.7413
NW_025757428.1	1	100000	9.41068
NW_025757429.1	1	100000	3.15899
NW_025757430.1	1	100000	4.76465
NW_025757431.1	1	100000	0.613482
NW_025757432.1	1	100000	0.177662
NW_025757433.1	1	100000	8.99283
NW_025757434.1	1	100000	5.50735
NW_025757435.1	1	100000	6.65543
NW_025757436.1	1	100000	6.0131
NW_025757437.1	1	100000	11.2043
NW_025757438.1	1	100000	12.8534
NW_025757439.1	1	100000	9.35205
NW_025757440.1	1	100000	4.04918
NW_025757441.1	1	100000	1.49937
NW_025757442.1	1	100000	12.9786
NW_025757443.1	1	100000	0.745288
NW_025757444.1	1	100000	1.27487
NW_025757445.1	1	100000	6.53645
NW_025757446.1	1	100000	2.38865
NW_025757447.1	1	100000	12.0905
NW_025757448.1	1	100000	5.17161
NW_025757449.1	1	100000	0.539899
NW_025757450.1	1	100000	4.93063
NW_025757451.1	1	100000	0.506202
NW_025757452.1	1	100000	4.84469
NW_025757453.1	1	100000	5.80173
NW_025757454.1	1	100000	3.49353
NW_025757455.1	1	100000	0.00701313
NW_025757456.1	1	100000	2.56349
NW_025757457.1	1	100000	7.59478
NW_025757458.1	1	100000	1.0464
NW_025757459.1	1	100000	3.70139
NW_025757460.1	1	100000	0.58068
NW_025757461.1	1	100000	4.78647
NW_025757462.1	1	100000	14.7503
NW_025757463.1	1	100000	3.9973
NW_025757464.1	1	100000	8.5377
NW_025757465.1	1	100000	2.51881
NW_025757466.1	1	100000	23.5965
NW_025757467.1	1	100000	3.07453
NW_025757468.1	1	100000	8.38405
NW_025757469.1	1	100000	1.79777
NW_025757470.1	1	100000	3.70492
NW_025757471.1	1	100000	4.46089
NW_025757472.1	1	100000	6.50397
NW_025757473.1	1	100000	0.234361
NW_025757474.1	1	100000	7.59701
NW_025757475.1	1	100000	1.22633
NW_025757476.1	1	100000	4.68723
NW_025757477.1	1	100000	14.7204
NW_025757478.1	1	100000	6.74797
NW_025757479.1	1	100000	5.53509
NW_025757480.1	1	100000	11.0458
NW_025757481.1	1	100000	2.35156
NW_025757482.1	1	100000	1.30626
NW_025757483.1	1	100000	17.6148
NW_025757484.1	1	100000	3.99332
NW_025757485.1	1	100000	8.94964
NW_025757486.1	1	100000	1.37035
NW_025757487.1	1	100000	4.45287
NW_025757488.1	1	100000	4.54867
NW_025757489.1	1	100000	4.83141
NW_025757490.1	1	100000	4.26324
NW_025757491.1	1	100000	8.94375
NW_025757492.1	1	100000	8.56639
NW_025757493.1	1	100000	2.12826
NW_025757494.1	1	100000	9.69188
NW_025757495.1	1	100000	2.07962
NW_025757496.1	1	100000	15.2765
NW_025757497.1	1	100000	8.28465
NW_025757498.1	1	100000	5.4428
NW_025757499.1	1	100000	4.58201
NW_025757500.1	1	100000	5.99819
NW_025757501.1	1	100000	2.83777
NW_025757502.1	1	100000	0.20192
NW_025757503.1	1	100000	4.48931
NW_025757504.1	1	100000	7.03768
NW_025757505.1	1	100000	8.2808
NW_025757506.1	1	100000	0.710998
NW_025757507.1	1	100000	4.81681
NW_025757508.1	1	100000	10.4166
NW_025757509.1	1	100000	2.13556
NW_025757510.1	1	100000	2.26119
NW_025757511.1	1	100000	1.33931
NW_025757512.1	1	100000	9.51586
NW_025757513.1	1	100000	0.722494
NW_025757514.1	1	100000	19.3363
NW_025757515.1	1	100000	0.57016
NW_025757516.1	1	100000	8.2689
NW_025757517.1	1	100000	13.3955
NW_025757518.1	1	100000	8.43272
NW_025757519.1	1	100000	0.86813
NW_025757520.1	1	100000	14.7303
NW_025757521.1	1	100000	3.42826
NW_025757522.1	1	100000	1.36502
NW_025757523.1	1	100000	11.2177
NW_025757524.1	1	100000	1.19539
NW_025757525.1	1	100000	1.71644
NW_025757526.1	1	100000	6.93159
NW_025757527.1	1	100000	4.14581
NW_025757528.1	1	100000	6.11149
NW_025757529.1	1	100000	2.67127
NW_025757530.1	1	100000	7.23829
NW_025757531.1	1	100000	2.20854
NW_025757532.1	1	100000	3.40825
NW_025757533.1	1	100000	10.4272
NW_025757534.1	1	100000	2.89969
NW_025757535.1	1	100000	3.41312
NW_025757536.1	1	100000	8.46801
NW_025757537.1	1	100000	2.06181
NW_025757538.1	1	100000	7.53873
NW_025757539.1	1	100000	1.57374
NW_025757540.1	1	100000	5.60822
NW_025757541.1	1	100000	8.45051
NW_025757542.1	1	100000	3.15835
NW_025757543.1	1	100000	2.20248
NW_025757544.1	1	100000	1.31992
NW_025757545.1	1	100000	16.2269
NW_025757546.1	1	100000	4.38069
NW_025757547.1	1	100000	1.13024
NW_025757548.1	1	100000	1.76863
NW_025757549.1	1	100000	2.08362
NW_025757550.1	1	100000	1.31657
NW_025757551.1	1	100000	3.17113
NW_025757552.1	1	100000	2.62723
NW_025757553.1	1	100000	3.82209
NW_025757554.1	1	100000	12.9493
NW_025757555.1	1	100000	1.64472
NW_025757556.1	1	100000	6.28412
NW_025757557.1	1	100000	0.340693
NW_025757558.1	1	100000	2.8299
NW_025757559.1	1	100000	15.2534
NW_025757560.1	1	100000	3.81775
NW_025757561.1	1	100000	0.698685
NW_025757562.1	1	100000	5.83601
NW_025757563.1	1	100000	3.54539
NW_025757564.1	1	100000	3.4483
NW_025757565.1	1	100000	0.710762
NW_025757566.1	1	100000	0.0458615
NW_025757567.1	1	100000	17.3143
NW_025757568.1	1	100000	6.21126
NW_025757569.1	1	100000	1.87774
NW_025757570.1	1	100000	10.7137
NW_025757571.1	1	100000	3.85866
NW_025757572.1	1	100000	10.9252
NW_025757573.1	1	100000	1.30591
NW_025757574.1	1	100000	3.04372
NW_025757575.1	1	100000	2.87173
NW_025757576.1	1	100000	16.5814
NW_025757577.1	1	100000	11.8762
NW_025757578.1	1	100000	2.28951
NW_025757579.1	1	100000	1.71177
NW_025757580.1	1	100000	0.711355
NW_025757581.1	1	100000	5.44451
NW_025757582.1	1	100000	11.2282
NW_025757583.1	1	100000	2.19219
NW_025757584.1	1	100000	2.99395
NW_025757585.1	1	100000	0.507971
NW_025757586.1	1	100000	2.76287
NW_025757587.1	1	100000	1.07861
NW_025757588.1	1	100000	14.7797
NW_025757589.1	1	100000	15.9855
NW_025757591.1	1	100000	2.47396
NW_025757592.1	1	100000	1.8377
NW_025757593.1	1	100000	10.6598
NW_025757594.1	1	100000	2.81842
NW_025757595.1	1	100000	12.1064
NW_025757596.1	1	100000	6.51596
NW_025757597.1	1	100000	6.36594
NW_025757598.1	1	100000	11.5065
NW_025757599.1	1	100000	3.04314
NW_025757600.1	1	100000	2.30084
NW_025757601.1	1	100000	27.966
NW_025757602.1	1	100000	4.38443
NW_025757603.1	1	100000	4.47044
NW_025757604.1	1	100000	4.81877
NW_025757605.1	1	100000	2.44371
NW_025757606.1	1	100000	6.14178
NW_025757607.1	1	100000	4.05327
NW_025757608.1	1	100000	1.63329
NW_025757609.1	1	100000	7.74587
NW_025757610.1	1	100000	0.83462
NW_025757611.1	1	100000	11.1279
NW_025757612.1	1	100000	3.22477
NW_025757613.1	1	100000	15.6889
NW_025757614.1	1	100000	4.94244
NW_025757615.1	1	100000	2.11567
NW_025757616.1	1	100000	6.37918
NW_025757617.1	1	100000	4.71431
NW_025757618.1	1	100000	8.79378
NW_025757619.1	1	100000	4.60081
NW_025757620.1	1	100000	5.59982
NW_025757621.1	1	100000	0.464483
NW_025757622.1	1	100000	6.02154
NW_025757623.1	1	100000	11.3232
NW_025757624.1	1	100000	4.65636
NW_025757625.1	1	100000	15.7522
NW_025757626.1	1	100000	6.82299
NW_025757627.1	1	100000	4.54983
NW_025757628.1	1	100000	0.5479
NW_025757629.1	1	100000	5.73747
NW_025757630.1	1	100000	19.5944
NW_025757631.1	1	100000	5.48286
NW_025757632.1	1	100000	3.59491
NW_025757633.1	1	100000	73.5503
NW_025757634.1	1	100000	4.55115
NW_025757635.1	1	100000	19.1213
NW_025757636.1	1	100000	3.2535
NW_025757637.1	1	100000	4.684
NW_025757638.1	1	100000	5.42633
NW_025757639.1	1	100000	5.0284
NW_025757640.1	1	100000	0.648903
NW_025757641.1	1	100000	11.3971
NW_025757642.1	1	100000	8.51633
NW_025757643.1	1	100000	13.1693
NW_025757644.1	1	100000	3.35215
NW_025757645.1	1	100000	4.6548
NW_025757646.1	1	100000	0.786677
NW_025757647.1	1	100000	3.95349
NW_025757648.1	1	100000	2.87336
NW_025757649.1	1	100000	8.62341
NW_025757650.1	1	100000	1.59073
NW_025757651.1	1	100000	1.02068
NW_025757652.1	1	100000	23.4219
NW_025757653.1	1	100000	1.0336
NW_025757654.1	1	100000	7.90842
NW_025757655.1	1	100000	9.5398
NW_025757656.1	1	100000	13.1703
NW_025757657.1	1	100000	18.6671
NW_025757658.1	1	100000	19.4209
NW_025757659.1	1	100000	8.53732
NW_025757660.1	1	100000	14.8241
NW_025757661.1	1	100000	13.6472
NW_025757662.1	1	100000	188.743
NW_025757663.1	1	100000	7.11922
NW_025757664.1	1	100000	6.9366
NW_025757665.1	1	100000	1.15527
NW_025757666.1	1	100000	1.59908
NW_025757667.1	1	100000	16.0556
NW_025757668.1	1	100000	6.53569
NW_025757669.1	1	100000	0.0756287
NW_025757670.1	1	100000	6.83303
NW_025757671.1	1	100000	0.911058
NW_025757672.1	1	100000	1.3083
NW_025757673.1	1	100000	5.25596
NW_025757674.1	1	100000	0.0166451
NW_025757675.1	1	100000	1.42516
NW_025757676.1	1	100000	2.05883
NW_025757677.1	1	100000	8.24015
NW_025757678.1	1	100000	7.55467
NW_025757679.1	1	100000	10.1873
NW_025757680.1	1	100000	3.84456
NW_025757681.1	1	100000	6.73742
NW_025757682.1	1	100000	7.78571
NW_025757683.1	1	100000	8.90951
NW_025757684.1	1	100000	7.20211
NW_025757685.1	1	100000	8.48084
NW_025757686.1	1	100000	54.8486
NW_025757687.1	1	100000	3.92763
NW_025757688.1	1	100000	18.4747
NW_025757689.1	1	100000	9.54961
NW_025757690.1	1	100000	9.41096
NW_025757691.1	1	100000	4.17179
NW_025757692.1	1	100000	4.15256
NW_025757693.1	1	100000	17.3736
NW_025757694.1	1	100000	3.81522
NW_025757695.1	1	100000	5.31457
NW_025757696.1	1	100000	6.05759
NW_025757697.1	1	100000	6.22838
NW_025757698.1	1	100000	1.96406
NW_025757699.1	1	100000	4.57513
NW_025757700.1	1	100000	7.76649
NW_025757701.1	1	100000	4.45163
NW_025757702.1	1	100000	1.04467
NW_025757703.1	1	100000	15.9042
NW_025757704.1	1	100000	12.0465
NW_025757705.1	1	100000	7.75422
NW_025757706.1	1	100000	3.49296
NW_025757707.1	1	100000	8.12217
NW_025757708.1	1	100000	3.7703
NW_025757709.1	1	100000	10.1546
NW_025757710.1	1	100000	2.78272
NW_025757711.1	1	100000	5.02207
NW_025757712.1	1	100000	0.594845
NW_025757713.1	1	100000	0.0268867
NW_025757714.1	1	100000	4.0536
NW_025757715.1	1	100000	7.01206
NW_025757716.1	1	100000	7.50798
NW_025757717.1	1	100000	2.93599
NW_025757718.1	1	100000	20.8213
NW_025757719.1	1	100000	6.20816
NW_025757720.1	1	100000	11.9338
NW_025757721.1	1	100000	13.4125
NW_025757722.1	1	100000	24.2177
NW_025757723.1	1	100000	2.83336
NW_025757724.1	1	100000	6.15866
NW_025757725.1	1	100000	14.0217
NW_025757726.1	1	100000	15.6993
NW_025757727.1	1	100000	14.8643
NW_025757728.1	1	100000	6.67038
NW_025757729.1	1	100000	16.8619
NW_025757730.1	1	100000	10.2257
NW_025757731.1	1	100000	11.2486
NW_025757732.1	1	100000	19.4513
NW_025757733.1	1	100000	16.7229
NW_025757734.1	1	100000	2.88398
NW_025757735.1	1	100000	6.6215
NW_025757736.1	1	100000	15.2757
NW_025757737.1	1	100000	8.48143
NW_025757738.1	1	100000	23.702
NW_025757739.1	1	100000	16.1961
NW_025757740.1	1	100000	2.40642
NW_025757741.1	1	100000	2.89788
NW_025757742.1	1	100000	6.21987
NW_025757743.1	1	100000	4.03083
NW_025757744.1	1	100000	6.37456
NW_025757745.1	1	100000	8.04345
NW_025757746.1	1	100000	12.8089
NW_025757747.1	1	100000	6.45468
NW_025757748.1	1	100000	15.505
NW_025757749.1	1	100000	10.4833
NW_025757750.1	1	100000	11.1991
NW_025757751.1	1	100000	0.130782
NW_025757752.1	1	100000	2.36188
NW_025757753.1	1	100000	14.2631
NW_025757754.1	1	100000	5.95467
NW_025757755.1	1	100000	15.9942
NW_025757756.1	1	100000	8.05221
NW_025757757.1	1	100000	2.39446
NW_025757758.1	1	100000	0.547194
NW_025757759.1	1	100000	6.48374
NW_025757760.1	1	100000	0.933284
NW_025757761.1	1	100000	2.72249
NW_025757762.1	1	100000	12.1314
NW_025757763.1	1	100000	6.99256
NW_025757764.1	1	100000	7.1398
NW_025757765.1	1	100000	7.89494
NW_025757766.1	1	100000	6.6772
NW_025757767.1	1	100000	7.7281
NW_025757768.1	1	100000	11.2438
NW_025757769.1	1	100000	38.228
NW_025757770.1	1	100000	0.389065
NW_025757772.1	1	100000	7.98531
NW_025757773.1	1	100000	5.79632
NW_025757774.1	1	100000	12.1704
NW_025757775.1	1	100000	16.7318
NW_025757776.1	1	100000	2.68955
NW_025757777.1	1	100000	19.0402
NW_025757778.1	1	100000	4.01023
NW_025757779.1	1	100000	11.3054
NW_025757780.1	1	100000	6.51294
NW_025757781.1	1	100000	10.6137
NW_025757782.1	1	100000	11.602
NW_025757783.1	1	100000	8.31627
NW_025757784.1	1	100000	9.54468
NW_025757785.1	1	100000	10.1491
NW_025757786.1	1	100000	6.035
NW_025757787.1	1	100000	5.31391
NW_025757788.1	1	100000	24.3094
NW_025757789.1	1	100000	32.7758
NW_025757790.1	1	100000	15.0562
NW_025757791.1	1	100000	11.302
NW_025757792.1	1	100000	10.038
NW_025757793.1	1	100000	9.34928
NW_025757794.1	1	100000	8.59832
NW_025757795.1	1	100000	19.3387
NW_025757796.1	1	100000	9.35984
NW_025757797.1	1	100000	24.5418
NW_025757798.1	1	100000	3.046
NW_025757799.1	1	100000	4.81132
NW_025757800.1	1	100000	18.5454
NW_025757801.1	1	100000	5.48631
NW_025757802.1	1	100000	11.4864
NW_025757803.1	1	100000	7.51863
NW_025757804.1	1	100000	1.29229
NW_025757805.1	1	100000	14.0581
NW_025757806.1	1	100000	5.43581
NW_025757807.1	1	100000	6.5858
NW_025757808.1	1	100000	6.83119
NW_025757809.1	1	100000	0.984719
NW_025757810.1	1	100000	9.0781
NW_025757811.1	1	100000	3.35433
NW_025757812.1	1	100000	10.587
NW_025757813.1	1	100000	9.53654
NW_025757814.1	1	100000	3.6579
NW_025757815.1	1	100000	9.49161
NW_025757816.1	1	100000	6.69215
NW_025757817.1	1	100000	6.50737
NW_025757818.1	1	100000	9.11896
NW_025757819.1	1	100000	9.10498
NW_025757820.1	1	100000	1.2851
NW_025757821.1	1	100000	3.50932
NW_025757822.1	1	100000	2.05502
NW_025757823.1	1	100000	28.4495
NW_025757824.1	1	100000	1.43862
NW_025757825.1	1	100000	7.79496
NW_025757826.1	1	100000	5.34484
NW_025757827.1	1	100000	7.07949
NW_025757828.1	1	100000	6.95167
NW_025757829.1	1	100000	1.65684
NW_025757830.1	1	100000	12.1121
NW_025757831.1	1	100000	2.02482
NW_025757832.1	1	100000	2.87719
NW_025757833.1	1	100000	5.5726
NW_025757834.1	1	100000	3.58399
NW_025757835.1	1	100000	6.47294
NW_025757836.1	1	100000	3.5181
NW_025757837.1	1	100000	12.291
NW_025757838.1	1	100000	11.1586
NW_025757839.1	1	100000	1.59119
NW_025757840.1	1	100000	1.83386
NW_025757841.1	1	100000	7.28971
NW_025757842.1	1	100000	5.66716
NW_025757843.1	1	100000	8.49692
NW_025757844.1	1	100000	6.25765
NW_025757845.1	1	100000	3.08813
NW_025757846.1	1	100000	4.69436
NW_025757847.1	1	100000	8.15142
NW_025757848.1	1	100000	1.84541
NW_025757849.1	1	100000	9.35549
NW_025757850.1	1	100000	2.03809
NW_025757851.1	1	100000	5.97498
NW_025757852.1	1	100000	6.50037
NW_025757853.1	1	100000	4.6201
NW_025757854.1	1	100000	0.885133
NW_025757855.1	1	100000	7.21759
NW_025757856.1	1	100000	2.53623
NW_025757857.1	1	100000	10.714
NW_025757858.1	1	100000	0.486269
NW_025757859.1	1	100000	2.3935
NW_025757860.1	1	100000	1.50187
NW_025757861.1	1	100000	7.57773
NW_025757862.1	1	100000	1.1093
NW_025757863.1	1	100000	2.49879
NW_025757864.1	1	100000	5.85218
NW_025757865.1	1	100000	4.20557
NW_025757866.1	1	100000	0.903383
NW_025757867.1	1	100000	7.2015
NW_025757868.1	1	100000	2.11514
NW_025757869.1	1	100000	8.86374
NW_025757870.1	1	100000	0.0753271
NW_025757871.1	1	100000	5.5644
NW_025757872.1	1	100000	3.2765
NW_025757873.1	1	100000	9.99888
NW_025757874.1	1	100000	2.00486
NW_025757875.1	1	100000	6.28945
NW_025757876.1	1	100000	10.1386
NW_025757877.1	1	100000	10.9301
NW_025757878.1	1	100000	3.9325
NW_025757879.1	1	100000	3.06993
NW_025757880.1	1	100000	8.67913
NW_025757881.1	1	100000	4.17539
NW_025757882.1	1	100000	11.1926
NW_025757883.1	1	100000	7.19319
NW_025757884.1	1	100000	3.03666
NW_025757885.1	1	100000	9.33832
NW_025757886.1	1	100000	5.21395
NW_025757887.1	1	100000	11.237
NW_025757888.1	1	100000	10.9869
NW_025757889.1	1	100000	8.17243
NW_025757890.1	1	100000	3.95436
NW_025757891.1	1	100000	8.73494
NW_025757892.1	1	100000	5.8526
NW_025757893.1	1	100000	8.43584
NW_025757894.1	1	100000	5.64079
NW_025757895.1	1	100000	4.98279
NW_025757896.1	1	100000	0.853882
NW_025757897.1	1	100000	4.4608
NW_025757898.1	1	100000	5.28743
NW_025757899.1	1	100000	3.4128
NW_025757900.1	1	100000	8.50954
NW_025757901.1	1	100000	5.83514
NW_025757902.1	1	100000	2.60011
NW_025757903.1	1	100000	5.10161
NW_025757904.1	1	100000	7.04361
NW_025757905.1	1	100000	9.90024
NW_025757906.1	1	100000	13.3142
NW_025757907.1	1	100000	5.65076
NW_025757908.1	1	100000	9.23732
NW_025757909.1	1	100000	5.52573
NW_025757910.1	1	100000	9.10052
NW_025757911.1	1	100000	33.5148
NW_025757912.1	1	100000	9.45601
NW_025757913.1	1	100000	3.3153
NW_025757914.1	1	100000	5.62722
NW_025757915.1	1	100000	47.7287
NW_025757916.1	1	100000	13.5192
NW_025757917.1	1	100000	2.51742
NW_025757918.1	1	100000	6.93333
NW_025757919.1	1	100000	0.659738
NW_025757920.1	1	100000	1.77992
NW_025757921.1	1	100000	1.32122
NW_025757922.1	1	100000	6.26953
NW_025757923.1	1	100000	9.68078
NW_025757924.1	1	100000	6.50628
NW_025757925.1	1	100000	11.0911
NW_025757926.1	1	100000	11.7613
NW_025757927.1	1	100000	2.28729
NW_025757928.1	1	100000	2.878
NW_025757929.1	1	100000	2.9256
NW_025757930.1	1	100000	4.17035
NW_025757931.1	1	100000	0.869565
NW_025757932.1	1	100000	2.84574
NW_025757933.1	1	100000	7.98632
NW_025757934.1	1	100000	26.3125
NW_025757935.1	1	100000	5.78126
NW_025757936.1	1	100000	3.76739
NW_025757937.1	1	100000	1.85621
NW_025757938.1	1	100000	9.36689
NW_025757939.1	1	100000	5.00937
NW_025757940.1	1	100000	1.54781
NW_025757941.1	1	100000	7.76884
NW_025757942.1	1	100000	1.39134
NW_025757943.1	1	100000	6.71648
NW_025757944.1	1	100000	3.26908
NW_025757945.1	1	100000	29.8314
NW_025757946.1	1	100000	12.2786
NW_025757947.1	1	100000	3.2048
NW_025757948.1	1	100000	1.23631
NW_025757949.1	1	100000	7.83065
NW_025757950.1	1	100000	9.41223
NW_025757951.1	1	100000	17.1367
NW_025757952.1	1	100000	7.19452
NW_025757953.1	1	100000	3.61921
NW_025757954.1	1	100000	7.27687
NW_025757955.1	1	100000	8.52176
NW_025757956.1	1	100000	7.34334
NW_025757957.1	1	100000	13.2773
NW_025757958.1	1	100000	14.3027
NW_025757959.1	1	100000	11.0128
NW_025757960.1	1	100000	11.7358
NW_025757961.1	1	100000	8.23419
NW_025757962.1	1	100000	4.152
NW_025757963.1	1	100000	4.90785
NW_025757964.1	1	100000	4.74737
NW_025757965.1	1	100000	2.07997
NW_025757966.1	1	100000	0.54083
NW_025757967.1	1	100000	6.2401
NW_025757968.1	1	100000	0.670922
